Date;Open;High;Low;Close
19.12.2018;109450;109500;109430;109500
19.12.2018;109490;109510;109440;109460
19.12.2018;109470;109480;109410;109460
19.12.2018;109450;109500;109450;109480
19.12.2018;109470;109510;109440;109440
19.12.2018;109520;109880;109520;109660
19.12.2018;109640;109650;109560;109560
19.12.2018;109560;109570;109480;109540
19.12.2018;109530;109570;109530;109550
19.12.2018;109550;109600;109540;109590
19.12.2018;109600;109620;109600;109600
19.12.2018;109590;109590;109470;109490
19.12.2018;109510;109550;109510;109540
19.12.2018;109550;109550;109490;109510
19.12.2018;109500;109500;109400;109410
19.12.2018;109400;109450;109350;109360
19.12.2018;109360;109460;109340;109450
19.12.2018;109450;109470;109440;109440
19.12.2018;109450;109450;109380;109410
19.12.2018;109420;109440;109400;109420
19.12.2018;109440;109460;109430;109430
19.12.2018;109440;109490;109430;109460
19.12.2018;109470;109470;109460;109460
19.12.2018;109460;109470;109440;109440
19.12.2018;109450;109450;109380;109380
19.12.2018;109380;109400;109350;109360
19.12.2018;109350;109370;109350;109360
19.12.2018;109380;109450;109380;109440
19.12.2018;109440;109470;109370;109370
19.12.2018;109390;109400;109360;109360
19.12.2018;109360;109410;109340;109390
19.12.2018;109390;109390;109340;109360
19.12.2018;109340;109350;109130;109230
19.12.2018;109210;109230;109170;109170
19.12.2018;109190;109210;109150;109170
19.12.2018;109170;109170;109120;109150
19.12.2018;109140;109150;109110;109150
19.12.2018;109150;109150;109120;109130
19.12.2018;109140;109150;109130;109150
19.12.2018;109160;109210;109160;109210
19.12.2018;109200;109230;109190;109190
19.12.2018;109190;109200;109170;109190
19.12.2018;109180;109200;109170;109200
19.12.2018;109200;109210;109190;109200
19.12.2018;109190;109210;109180;109190
19.12.2018;109200;109210;109190;109210
19.12.2018;109210;109210;109190;109210
19.12.2018;109210;109210;109170;109210
19.12.2018;109210;109270;109170;109170
19.12.2018;109180;109190;109150;109180
19.12.2018;109180;109320;109180;109260
19.12.2018;109260;109260;109220;109230
19.12.2018;109230;109330;109220;109310
19.12.2018;109310;109320;109290;109320
19.12.2018;109310;109360;109300;109350
19.12.2018;109350;109360;109330;109350
19.12.2018;109370;109370;109310;109310
19.12.2018;109310;109330;109280;109300
19.12.2018;109310;109340;109300;109300
19.12.2018;109300;109340;109280;109320
19.12.2018;109310;109330;109290;109310
19.12.2018;109320;109330;109300;109310
19.12.2018;109300;109330;109290;109310
19.12.2018;109300;109300;109240;109270
19.12.2018;109270;109320;109270;109310
19.12.2018;109320;109330;109280;109280
19.12.2018;109290;109330;109280;109310
19.12.2018;109320;109340;109280;109320
19.12.2018;109320;109350;109320;109340
19.12.2018;109340;109440;109330;109430
19.12.2018;109420;109440;109420;109420
19.12.2018;109440;109470;109430;109450
19.12.2018;109450;109480;109450;109450
19.12.2018;109450;109510;109450;109460
19.12.2018;109460;109470;109460;109460
19.12.2018;109470;109590;109450;109590
19.12.2018;109580;109590;109520;109540
19.12.2018;109550;109550;109490;109510
19.12.2018;109510;109550;109490;109540
19.12.2018;109530;109540;109490;109520
19.12.2018;109520;109540;109460;109470
19.12.2018;109470;109470;109400;109450
19.12.2018;109460;109460;109330;109330
19.12.2018;109340;109360;109220;109270
19.12.2018;109260;109310;109260;109310
19.12.2018;109300;109320;109280;109320
19.12.2018;109320;109360;109310;109320
19.12.2018;109320;109420;109320;109410
19.12.2018;109410;109460;109400;109460
19.12.2018;109460;109470;109440;109440
19.12.2018;109450;109490;109450;109460
19.12.2018;109460;109460;109410;109410
19.12.2018;109410;109440;109400;109430
19.12.2018;109440;109470;109430;109470
19.12.2018;109480;109530;109480;109530
19.12.2018;109530;109780;109520;109630
19.12.2018;109630;109630;109580;109600
19.12.2018;109600;109610;109540;109610
19.12.2018;109620;109620;109540;109590
19.12.2018;109560;109680;109560;109660
19.12.2018;109660;110230;109660;109970
19.12.2018;109970;110030;109680;109970
19.12.2018;109970;110130;109970;110070
19.12.2018;110060;110130;109950;110110
19.12.2018;110100;110240;110050;110220
19.12.2018;110210;110240;110050;110070
19.12.2018;110060;110130;109980;110060
19.12.2018;110070;110180;110050;110180
19.12.2018;110170;110400;110120;110310
19.12.2018;110320;110510;110300;110490
19.12.2018;110500;110800;110490;110800
19.12.2018;110800;111120;110640;110680
19.12.2018;110680;110860;110600;110830
19.12.2018;110830;110840;110670;110680
19.12.2018;110670;110860;110640;110760
19.12.2018;110760;110840;110730;110790
19.12.2018;110790;111000;110710;110730
19.12.2018;110750;110990;110720;110910
19.12.2018;110920;111030;110750;110970
19.12.2018;110960;111350;110950;111190
19.12.2018;111180;111380;111130;111340
19.12.2018;111340;111430;111310;111370
19.12.2018;111370;111750;111330;111570
19.12.2018;111560;111800;111540;111630
19.12.2018;111640;111660;111300;111320
19.12.2018;111330;111440;111330;111410
19.12.2018;111410;111750;111410;111640
19.12.2018;111630;111630;111310;111390
19.12.2018;111390;111400;111250;111270
19.12.2018;111290;111290;111160;111180
19.12.2018;111180;111270;111150;111150
19.12.2018;111150;111200;111080;111120
19.12.2018;111120;111170;111060;111060
19.12.2018;111060;111150;111040;111150
19.12.2018;111150;111170;111100;111100
19.12.2018;111120;111130;111060;111060
19.12.2018;111070;111090;111040;111090
19.12.2018;111070;111130;111070;111110
19.12.2018;111090;111110;110910;110930
19.12.2018;110920;111030;110910;110950
19.12.2018;110950;110980;110920;110940
19.12.2018;110930;110990;110910;110920
19.12.2018;110910;110910;110820;110830
19.12.2018;110820;110930;110810;110890
19.12.2018;110900;110920;110850;110860
19.12.2018;110860;110890;110830;110850
19.12.2018;110830;110860;110810;110850
19.12.2018;110850;110870;110710;110730
19.12.2018;110730;110730;110660;110690
19.12.2018;110700;110720;110680;110700
19.12.2018;110690;110700;110660;110660
19.12.2018;110650;110700;110650;110690
19.12.2018;110690;110720;110670;110710
19.12.2018;110690;110700;110670;110670
19.12.2018;110670;110750;110670;110750
19.12.2018;110750;110820;110740;110810
19.12.2018;110810;110860;110810;110820
19.12.2018;110830;110940;110810;110930
19.12.2018;110930;111120;110890;111100
19.12.2018;111100;111400;110910;111010
19.12.2018;111010;111090;110930;110980
19.12.2018;110990;111600;110960;111120
19.12.2018;111140;111430;110880;110890
19.12.2018;110900;111110;110880;110980
19.12.2018;110980;111000;110930;110970
19.12.2018;110970;110990;110940;110980
19.12.2018;110980;110990;110960;110990
19.12.2018;110980;110990;110950;110960
19.12.2018;110960;110990;110940;110980
19.12.2018;110990;111040;110930;110930
19.12.2018;110930;111070;110870;111010
19.12.2018;111000;111040;110930;110950
19.12.2018;110950;110950;110720;110860
19.12.2018;110860;111400;110860;111220
19.12.2018;111220;111230;111040;111050
19.12.2018;111060;111210;111050;111210
19.12.2018;111210;111210;111080;111080
19.12.2018;111080;111100;111050;111050
19.12.2018;111060;111130;111050;111110
19.12.2018;111110;111200;111090;111200
19.12.2018;111200;111350;110460;110540
19.12.2018;110540;111480;110540;110760
19.12.2018;110760;110960;110610;110620
19.12.2018;110630;110650;110330;110500
19.12.2018;110490;110540;110380;110400
19.12.2018;110380;110540;110350;110540
19.12.2018;110520;110740;110520;110590
19.12.2018;110580;110620;110350;110440
19.12.2018;110430;110490;110350;110360
19.12.2018;110370;110500;110260;110450
19.12.2018;110440;110520;110340;110430
19.12.2018;110410;110410;110260;110290
19.12.2018;110290;110320;110120;110120
19.12.2018;110120;110170;110060;110120
19.12.2018;110150;110220;110130;110170
19.12.2018;110160;110170;110070;110120
19.12.2018;110110;110170;110050;110160
19.12.2018;110180;110280;110170;110230
19.12.2018;110250;110300;110200;110200
19.12.2018;110190;110270;110100;110100
19.12.2018;110110;110260;110010;110190
19.12.2018;110190;110240;110090;110100
19.12.2018;110090;110100;110010;110080
19.12.2018;110080;110200;110060;110190
19.12.2018;110200;110400;110190;110280
19.12.2018;110300;110370;110280;110360
19.12.2018;110350;110360;110260;110320
19.12.2018;110310;110450;110300;110410
19.12.2018;110420;110830;110410;110670
19.12.2018;110670;110710;110580;110670
19.12.2018;110660;110670;110220;110360
19.12.2018;110360;110740;110290;110630
19.12.2018;110620;110650;110520;110620
19.12.2018;110610;110660;110490;110530
19.12.2018;110550;110610;110510;110530
19.12.2018;110530;110600;110490;110600
19.12.2018;110590;110690;110480;110650
19.12.2018;110650;110670;110550;110550
19.12.2018;110570;110590;110490;110570
19.12.2018;110550;110560;110500;110550
19.12.2018;110540;110570;110350;110350
19.12.2018;110360;110430;110320;110350
19.12.2018;110330;110340;110200;110210
19.12.2018;110220;110220;109710;109820
19.12.2018;109790;109920;109680;109720
19.12.2018;109710;109880;109590;109860
19.12.2018;109850;110080;109830;110010
19.12.2018;110010;110020;109920;109930
19.12.2018;109940;109990;109540;109610
19.12.2018;109620;109740;109550;109650
19.12.2018;109640;109680;109460;109510
19.12.2018;109490;109510;109160;109300
19.12.2018;109290;109430;109090;109160
19.12.2018;109150;109160;109030;109120
19.12.2018;109110;109180;108920;109030
19.12.2018;109040;109110;108920;109040
19.12.2018;109040;109090;108750;108760
19.12.2018;108760;108790;108610;108680
19.12.2018;108680;108750;108220;108300
19.12.2018;108290;108490;108220;108430
19.12.2018;108430;108480;108140;108140
19.12.2018;108150;108270;108080;108190
19.12.2018;108190;108330;108190;108280
19.12.2018;108260;108340;108130;108180
19.12.2018;108190;108360;108150;108310
19.12.2018;108300;108330;107560;107750
19.12.2018;107740;107770;107280;107550
19.12.2018;107550;107790;107490;107780
19.12.2018;107760;108420;107730;108370
19.12.2018;108370;108550;108310;108420
19.12.2018;108430;108440;107820;108060
19.12.2018;108070;108210;108040;108210
19.12.2018;108200;108240;108090;108240
19.12.2018;108230;108660;108230;108630
19.12.2018;108650;108970;108640;108760
19.12.2018;108770;108790;108200;108400
19.12.2018;108390;108390;108240;108300
19.12.2018;108300;108390;108090;108180
19.12.2018;108150;108240;108030;108110
19.12.2018;108110;108330;108090;108320
19.12.2018;108310;108330;108230;108250
19.12.2018;108250;108500;108230;108260
19.12.2018;108260;108420;108200;108330
19.12.2018;108330;108460;108270;108440
19.12.2018;108450;108600;108350;108590
19.12.2018;108600;108870;108520;108780
19.12.2018;108780;108790;108680;108760
19.12.2018;108750;108760;108320;108410
19.12.2018;108420;108470;108310;108350
19.12.2018;108370;108370;108280;108290
19.12.2018;108310;108460;108300;108430
19.12.2018;108430;108570;108430;108500
19.12.2018;108500;108520;108380;108430
19.12.2018;108390;108530;108380;108490
19.12.2018;108500;108700;108490;108680
19.12.2018;108640;108700;108540;108560
19.12.2018;108560;108570;108490;108510
19.12.2018;108520;108570;108440;108490
19.12.2018;108500;108510;108430;108460
19.12.2018;108460;108460;108240;108310
19.12.2018;108270;108310;108180;108190
19.12.2018;108200;108270;108170;108250
19.12.2018;108250;108300;108230;108300
19.12.2018;108290;108400;108270;108340
19.12.2018;108350;108560;108320;108530
19.12.2018;108560;108790;108540;108660
19.12.2018;108670;108730;108500;108580
19.12.2018;108580;108670;108500;108530
19.12.2018;108530;108660;108520;108610
19.12.2018;108620;108770;108550;108740
